age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,uses_focus_apps,has_digital_wellbeing_enabled,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
34,Male,Student,0.801186835,TikTok,66,9.393321682,697.66,631.55,300.0,5.301923822,1.154655183,False,False,1400.0,14.17016581,804.27
60,Male,Health,2.645214994,Telegram,69,8.423723181,630.21,626.31,600.0,7.847975673,1.1021931292763854,False,True,2800.0,11.37249387,623.89
62,Male,Finance,3.39141781117192,TikTok,61,8.442838804,286.57,311.18,100.0,7.677049002,0.386972818,False,True,2700.0,26.05371428,480.22
33,Male,Health,3.398457494,Facebook,52,9.370568614,419.32,325.84,700.0,4.444532715,0.309554316,False,False,500.0,8.243176095,465.66
57,Male,Student,2.131260785,Instagram,67,9.922381501,413.75,445.63,200.0,6.095690917,0.293395868,False,False,600.0,10.40885723,449.24
44,Female,Education,3.39141781117192,Instagram,47,6.989793175,354.48,307.89,300.0,7.809991258,0.924116675,False,True,900.0,11.516469934053918,390.21
34,Female,Finance,1.836857683,Telegram,57,6.717866687,795.95,778.48,500.0,4.025667979,0.06184217,False,False,1604.3579766536966,17.84668443,761.19
37,Female,Student,3.39141781117192,TikTok,62,5.408227749,415.05,379.96,100.0,6.002746744,0.633103194,False,False,2900.0,3.186752667,565.44
18,Male,IT,0.737427028,Telegram,65,8.431738908,394.25,402.5,600.0,8.325099552,1.067950391,True,False,1600.0,11.516469934053918,694.4
32,Male,Finance,6.850794551,TikTok,54,6.222699966,453.79,417.43,200.0,3.686546539,1.1021931292763854,True,False,800.0,11.516469934053918,392.33
36,Male,Health,1.958908924,Telegram,60,5.409363124,691.56,635.74,500.0,3.890676151,0.360796111,False,False,2300.0,13.9950964,732.11
28,Female,Student,7.055945026,TikTok,60,5.775337683,458.87,413.36,800.0,4.673129159,1.833379445,False,True,3100.0,2.310410694,539.02
50,Male,IT,2.750197834,Facebook,52,6.290879077,576.76,563.84,400.0,8.276780071,0.589187554,False,False,700.0,3.400762047,738.42
65,Female,IT,1.932408097,TikTok,65,3.858352976,475.41,441.4,800.0,8.650069767,0.021224039,False,False,1604.3579766536966,0.351148686,503.85
36,Male,Student,1.855478727,Telegram,61,8.255734513,851.56,779.24,600.0,6.491641462,1.1021931292763854,False,False,1700.0,1.528919785,719.93
40,Male,Student,2.935738119,Twitter,75,5.607694664,428.75,333.27,1000.0,3.881543207,1.197130878,True,False,1604.3579766536966,14.58914715,464.55
44,Female,IT,3.271510035,TikTok,47,8.502844429,840.23,720.46,200.0,5.7462368,0.901651975,False,False,1700.0,11.516469934053918,833.44
47,Female,IT,4.414203134,TikTok,62,5.936977858,627.05,591.42,200.0,6.839245656,1.517824634,False,False,100.0,11.516469934053918,507.78
38,Male,Unemployed,2.649171417,Facebook,69,5.372027805,846.66,775.44,700.0,9.78188775,1.347254874,False,False,2100.0,21.29017812,699.03
26,Female,Unemployed,2.593180226,TikTok,50,4.555935774,635.85,546.65,100.0,5.695542156,1.219111662,False,False,700.0,10.11725988,519.37
52,Male,IT,0.708719087,TikTok,57,4.923453181,313.31,290.36,200.0,7.245841412,1.063304171,False,False,200.0,14.8570669,361.78
47,Male,Education,1.573208742,Facebook,68,10.0307672,699.27,647.16,300.0,7.738969959,0.457661415,False,True,2600.0,1.86115115,878.55
29,Female,Student,7.560287195,TikTok,80,5.399956866,264.61,265.28,700.0,5.793230306,0.622096954,False,False,2600.0,1.797551339,252.05
27,Female,IT,4.327889455,TikTok,53,5.438141127,886.43,779.45,600.0,6.13431589,1.258829553,False,True,300.0,5.822228109,640.63
26,Female,Finance,4.419693495,TikTok,65,8.112645561,889.27,740.99,200.0,4.766742783,1.360712917,False,False,1400.0,6.975437803,664.16
44,Male,Health,2.346116628,Telegram,68,9.240086919,558.24,553.68,200.0,5.286012408,2.341986685,False,False,300.0,4.210572281,675.33
33,Female,IT,0.643497915,Telegram,52,6.712057303,622.77,660.49,900.0,7.32877198,1.538044046,False,False,300.0,11.516469934053918,668.65
20,Female,Finance,3.867655568,TikTok,48,6.884768576,222.23,299.65,300.0,6.34990691,1.364943084,True,False,2000.0,11.516469934053918,354.09
40,Female,Health,1.9322747,Twitter,63,6.547676496,482.25,346.26,900.0,4.907523632,0.808433411,False,False,1900.0,11.36317605,340.31
61,Female,Unemployed,3.733083801,Facebook,56,6.141749887,544.66,488.2,900.0,8.626700993,0.791943661,True,False,1200.0,21.39395959,673.95
64,Female,Health,2.500085424,Twitter,68,4.855853694,660.82,571.65,200.0,8.890414938,1.497225038,True,False,400.0,7.079857928,542.86
46,Female,Health,0.609242874,Telegram,70,7.215609992,436.05,371.75,300.0,7.553548934,1.538430401,False,False,1604.3579766536966,10.43354329,296.92
35,Female,Health,3.010180614,Instagram,70,7.512560562,610.11,568.33,800.0,5.717330063,1.018649512,False,False,1700.0,6.755656225,637.67
35,Other,Student,3.39141781117192,Twitter,65,8.805637394,408.9,212.71,300.0,3.430943107,1.747697574,True,False,1800.0,11.4523126,176.78
52,Male,Unemployed,5.337825757,TikTok,53,7.150948438,465.46,399.65,800.0,7.276480471,0.140765236,True,True,1900.0,11.516469934053918,381.12
36,Male,Unemployed,3.669963913,Instagram,62,10.50319647,291.71,195.44,200.0,7.677132632,1.017022676,False,True,2300.0,4.337329371,111.84
22,Female,Finance,4.639416768,Facebook,78,7.013923391,251.89,218.75,800.0,8.977508544,1.561328827,False,False,2900.0,11.64062341,204.54
49,Male,Finance,2.522813875,Twitter,62,4.991426349,232.97,172.22,600.0,7.00823582,1.045713962,False,True,1500.0,5.335949103,197.56
19,Female,Student,5.086626866,Facebook,49,6.744569188,233.65,219.78,200.0,8.118043733,0.734498846,False,False,1500.0,16.25322782,276.96
40,Female,Education,3.534582281,Twitter,59,6.533748987,255.57,157.43,800.0,5.218656605,0.855825783,False,False,1500.0,4.773773652,108.26
60,Male,Health,2.305676827,Telegram,65,8.320811472,553.9,511.74,600.0,7.5819002,1.1021931292763854,False,True,3000.0,11.516469934053918,670.33
18,Female,Finance,3.39141781117192,TikTok,56,5.425033704,462.9,495.84,500.0,8.160031255,0.741634778,False,False,3000.0,3.099523159,546.97
51,Male,Health,3.562813169,TikTok,70,12.0,523.12,454.1,100.0,10.0,2.299450754,False,False,1500.0,11.516469934053918,568.17
38,Male,Health,4.099196721,Instagram,66,9.18157705,204.78,246.18,400.0,8.78010818,0.959943355,False,False,2800.0,5.353229808,236.21
34,Female,Education,3.142858513,Facebook,53,5.748873019,783.11,713.27,200.0,6.566544957,0.792072815,True,False,400.0,8.374907366,776.19
44,Male,Education,1.839827218,Facebook,65,7.403231817,273.01,335.78,400.0,6.427158441,0.721388877,False,True,1000.0,11.516469934053918,167.72
29,Male,Finance,4.038978908,Telegram,49,7.638899758,636.73,479.89,1000.0,5.764894757,1.1021931292763854,False,False,1800.0,12.61203696,425.7
18,Male,Unemployed,2.40957141,Twitter,67,2.435787253,639.32,562.96,300.0,6.667798183,0.702434045,False,False,600.0,2.853894486,707.92
24,Male,Finance,2.995802713,Facebook,71,7.487406118,468.55,448.67,600.0,8.01885305,1.590642491,False,True,700.0,10.53726081,260.24
41,Male,Finance,1.521222119,Instagram,56,6.097444224,668.7,692.27,300.0,3.0,0.126300077,False,False,900.0,11.516469934053918,858.25
49,Female,Student,1.797067652,Twitter,67,7.638103732,526.19,527.29,1000.0,7.156050284,0.573711657,False,False,700.0,15.40331672,347.3
44,Male,IT,1.35066684,Twitter,49,10.13714869,658.09,571.74,300.0,4.262931792,0.677935205,False,False,1100.0,23.95864541,455.88
52,Male,IT,1.223436912,TikTok,52,7.100626665,627.53,552.52,200.0,4.219134724,1.1021931292763854,False,False,2900.0,15.59844745,559.32
29,Female,Health,3.507767703,TikTok,54,6.959704996,578.35,601.68,600.0,8.525840494,0.479335379,False,False,2100.0,5.669388843,502.5
47,Male,Finance,0.861609681,Telegram,49,6.934692904,622.17,598.76,800.0,5.321358328,1.090270824,True,True,2200.0,1.119736019,674.1
41,Female,Education,4.66367978,Instagram,63,5.871393513,839.06,816.05,1000.0,5.762122212,2.069594881,False,False,800.0,20.0487578,847.42
38,Female,Finance,4.283131513,Telegram,59,9.218016955,699.66,666.87,1000.0,6.031548364,0.934529279,False,False,2500.0,3.132406709,694.89
44,Male,Education,3.482798566,Facebook,55,8.857387859,380.03,417.27,500.0,7.842152757,0.439669979,False,False,1604.3579766536966,18.83810142,305.78
39,Female,Unemployed,5.191439033,TikTok,64,6.559868641,755.33,665.89,600.0,6.677635029,1.060651145,True,False,1700.0,2.145902823,514.18
53,Other,Education,3.415459035,Twitter,69,6.905073186,257.39,303.99,400.0,6.827783614,0.509417839,False,True,600.0,8.391547041,181.78
54,Male,Unemployed,4.746416963,Telegram,55,7.610557384,706.71,649.87,900.0,6.601683595,1.059853914,True,False,2200.0,27.01725118,811.92
56,Male,Health,3.445907939,TikTok,58,6.490846939,693.72,676.09,700.0,5.659823531,0.386556563,False,False,900.0,16.47139391,796.66
50,Male,Finance,2.502588843,Twitter,56,6.306710716,292.68,299.05,800.0,4.181915981,0.416541759,True,False,2300.0,14.2809402,339.67
27,Female,IT,4.680652597,Telegram,59,8.019126071,333.85,292.55,400.0,5.462823593,1.360392023,False,False,100.0,11.70684777,372.32
43,Female,Student,5.130320074,Twitter,59,6.34240355,278.95,271.45,700.0,10.0,0.615973597,False,False,1900.0,2.411470208,171.01
34,Other,Student,4.07694848,Twitter,74,4.977160044,617.46,534.08,700.0,6.779033701,1.1021931292763854,False,True,2000.0,9.847948353,341.11
36,Female,Student,2.234198501,Telegram,61,9.452133667,348.87,322.88,900.0,4.15626281,1.342385205,False,False,1604.3579766536966,12.92273574,118.21
57,Female,IT,7.231509705,TikTok,57,7.105339519,204.4,122.31,500.0,7.424519862,1.1021931292763854,False,False,2800.0,11.516469934053918,96.02
31,Female,Student,2.974278682,Instagram,57,6.637521912,335.71,373.27,900.0,9.566306861,0.312530932,False,False,1400.0,4.836595554,262.97
51,Female,IT,5.305651391,Telegram,62,3.680365146,255.67,223.3,800.0,7.784751828,1.37266402,False,False,2700.0,15.34520744,224.99
47,Male,Health,5.399137022,Telegram,66,4.179166528,886.2,785.44,400.0,7.242029293,0.554995778,False,True,1604.3579766536966,1.094624165,713.21
29,Female,Finance,0.636591839,Instagram,58,6.517388927,579.59,585.62,200.0,5.197986135,0.91025013,True,False,100.0,18.56379677,826.31
34,Male,Finance,5.994394103,TikTok,60,9.74273946,234.52,242.73,700.0,3.801294292,1.1021931292763854,False,True,1400.0,22.64451458,213.52
42,Female,IT,4.669249963,TikTok,63,7.383040822,676.4,577.91,900.0,4.716852334,1.1021931292763854,True,True,2200.0,2.588212555,663.23
39,Female,Health,4.250958898,Instagram,70,7.166974085,858.8,729.49,300.0,7.366880601,1.718550505,False,False,100.0,12.8450453,765.58
22,Female,IT,2.770977899,Facebook,69,7.050600902,360.76,288.03,800.0,8.034798374,1.1021931292763854,False,False,1800.0,11.23884021,391.21
18,Female,Student,3.052037138,Facebook,53,4.029281229,447.96,395.04,1000.0,3.883348042,2.410194369,False,False,3000.0,10.36758194,432.94
26,Male,Health,0.47152598,Instagram,52,5.522945354,233.14,144.57,100.0,6.10864845,1.788582892,True,True,1300.0,4.586470794,128.68
29,Female,Education,6.460846193,Twitter,60,5.951959363,587.42,556.81,1000.0,8.878785639,0.371023851,True,False,2800.0,19.43899404,410.8
57,Female,Education,0.725147732,Telegram,63,6.55249666,291.59,257.78,200.0,5.520092678,0.758871669,False,False,2600.0,18.28340022,201.66
60,Male,Unemployed,4.170388957,TikTok,61,7.708729847,523.35,473.7,700.0,8.745204966,1.1021931292763854,True,True,1600.0,0.221446033,451.91
59,Female,Finance,14.40131076,Facebook,60,7.278749396,587.73,533.62,200.0,7.006388525,0.883688619,False,False,3000.0,9.79738122,351.86
32,Male,Education,6.858570737,TikTok,58,9.10942965,623.15,600.59,200.0,5.627575856,0.779627785,False,False,2200.0,11.516469934053918,613.04
56,Female,Unemployed,4.618397135,Facebook,58,6.925995942,515.32,452.75,1000.0,6.135403822,1.672736792,False,True,400.0,3.547087878,470.69
65,Male,Student,3.39141781117192,Twitter,45,6.5201804,733.92,716.18,800.0,6.483774469,0.451568473,True,False,1800.0,5.293026804,569.52
59,Female,Finance,2.875645338,Instagram,44,6.765094214,747.31,674.42,100.0,5.880112028,1.1021931292763854,True,False,1200.0,11.516469934053918,778.0
64,Female,IT,1.117250917,Instagram,67,5.474254773,876.55,827.12,200.0,7.120552484,3.0,False,False,2400.0,11.516469934053918,984.09
33,Male,Student,2.493933839,Twitter,56,7.288986734,627.24,500.3,100.0,8.011056231,0.573732016,False,False,1604.3579766536966,2.326204519,452.25
55,Female,Student,3.701181143,Telegram,58,2.184113928,218.13,145.12,100.0,3.079743485,1.318057775,True,True,1800.0,7.072233123,80.6
43,Female,Education,4.051643486,Instagram,57,7.595096283,820.77,792.19,300.0,4.648586139,1.215360198,True,False,2700.0,8.641981613,764.53
45,Male,Education,3.209689378,Facebook,52,6.834382171,542.29,454.64,200.0,4.718704703,1.527839838,True,False,2300.0,19.5438382,487.52
22,Male,Unemployed,3.427398434,TikTok,56,8.248699891,514.98,422.07,400.0,8.902254279,0.758416927,False,False,1200.0,10.39244384,324.43
54,Female,Unemployed,5.446883756,Facebook,67,8.415412422,553.37,500.86,300.0,4.965701789,0.334209595,False,True,200.0,19.78875333,543.51
18,Male,Unemployed,2.651392157,Telegram,70,9.620990497,800.13,711.36,200.0,5.420658327,1.1021931292763854,False,False,1900.0,29.59533404,761.29
52,Female,IT,2.883914395,Telegram,59,6.733963901,234.85,222.06,800.0,6.657125062,1.102665597,True,True,2500.0,15.89281205,209.3
40,Female,Unemployed,5.03688268,Telegram,63,8.536072621,618.63,650.74,200.0,5.830139519,2.271582889,False,False,500.0,21.82232986,787.53
36,Female,Student,1.927452972,Telegram,67,5.935157675,484.16,450.3,900.0,8.136332104,1.1021931292763854,False,False,2800.0,11.516469934053918,532.63
61,Male,Student,4.981836684,TikTok,67,7.130505058,612.69,474.78,500.0,8.277820743,1.318663221,False,False,1100.0,22.82132969,462.2
34,Female,Student,4.410336401,Facebook,60,9.539752271,797.38,730.45,700.0,8.255408741,2.667857706,False,False,2200.0,12.79257904,653.56
22,Other,IT,4.64588263,Telegram,52,7.568989113,809.8,667.06,200.0,7.577052589,0.923811965,False,False,200.0,16.63797759,588.53
32,Male,Health,3.777470204,Facebook,54,5.246534276,405.24,368.79,800.0,9.088823721,1.776880114,True,False,3100.0,10.47522729,337.63
31,Female,Finance,3.39141781117192,Twitter,58,5.424563788,871.87,802.01,700.0,7.731271238,1.614673506,False,False,3000.0,1.105342339,866.04
65,Female,Student,6.003580198,Facebook,62,3.529612295,372.58,380.38,400.0,6.911741686,0.529022418,False,False,1700.0,13.08560541,372.35
56,Female,Health,3.47882998,Twitter,61,6.168809264,740.06,652.74,300.0,7.073947629,0.880696185,False,False,3100.0,5.178329095,602.41
18,Female,Student,3.898537509,Facebook,54,3.819271044,367.6,257.95,1000.0,7.406878881,1.680078617,False,False,1604.3579766536966,14.9634477,205.7
34,Female,Finance,3.280792358,Twitter,44,6.71511427,236.46,254.12,700.0,7.067625302,1.1021931292763854,True,False,800.0,11.14731489,70.48
34,Female,Education,0.252927846,Twitter,58,6.631149841,337.3,266.42,300.0,7.314074284,0.931608985,True,True,2400.0,27.16154643,273.24
60,Female,Education,3.39141781117192,Twitter,76,7.548429361,329.82,276.9,600.0,6.773830104,0.975620465,True,False,2300.0,10.21603916,378.76
36,Male,Student,2.169736213,TikTok,61,8.320797006,232.53,208.05,500.0,6.365138848,1.19892512,False,False,1604.3579766536966,18.15476832,495.24413818722115
55,Female,Health,2.245620362,Instagram,51,4.234428276,607.61,588.69,500.0,6.676553427,0.213580899,False,False,2500.0,2.55956403,476.75
62,Male,Health,1.439310318,Instagram,65,7.30979882,748.97,546.92,400.0,4.260367838,1.187428621,True,True,300.0,11.40942058,566.59
59,Female,IT,3.39141781117192,TikTok,69,3.938836795,539.34,587.63,800.0,5.792822024,1.317647409,False,False,1100.0,16.22570527,414.69
58,Male,Unemployed,1.173371786,Twitter,54,8.261926099,460.55,449.37,500.0,7.373335791,0.726562764,True,False,2800.0,8.265981502,448.85
37,Male,Finance,3.650366728,Instagram,61,8.389339687,644.58,675.3,900.0,4.866444989,1.051400695,False,False,2200.0,17.2883966,671.39
45,Female,IT,4.27556344,Instagram,56,10.87613499,291.34,266.94,100.0,5.872461499,0.938748628,False,False,400.0,8.512390737,406.35
18,Male,Unemployed,3.050936757,Telegram,48,8.472674908,238.67,224.89,900.0,7.802059079,0.973181372,True,True,2400.0,11.80931623,92.82
25,Female,Student,4.826067889,TikTok,66,7.689689532,273.77,207.72,500.0,8.43465385,1.332302667,False,False,1604.3579766536966,11.516469934053918,278.99
55,Male,Health,1.433145129,Facebook,69,9.674549276,738.09,629.67,1000.0,9.252248056,1.430420224,True,False,3000.0,6.488430756,621.77
21,Male,Unemployed,2.860805498,Instagram,58,8.579453477,621.03,543.46,1000.0,7.377018058,2.686635702,False,False,500.0,11.90112039,641.58
29,Male,Health,7.309335732,Facebook,63,10.48279489,377.71,316.35,300.0,5.980584822,1.250539632,False,True,300.0,8.567310678,209.99
42,Male,Health,4.407628558,Telegram,67,7.715738647,674.65,615.19,300.0,5.812378034,1.1021931292763854,True,False,1900.0,11.516469934053918,430.09
36,Female,Finance,3.105640705,Instagram,83,6.565367189,531.16,494.37,100.0,7.175055768,0.844517591,False,False,2200.0,11.516469934053918,488.05
30,Other,Unemployed,4.368501921,TikTok,64,9.678559819,297.96,232.33,800.0,5.212008194,1.002651996,True,False,1604.3579766536966,8.562069887,207.93
64,Female,Unemployed,3.725131929,TikTok,48,7.735344024,532.04,415.16,800.0,5.003455221,1.379349988,True,False,2200.0,13.36464613,491.73
48,Female,Education,1.538726613,Facebook,55,6.269509507,217.86,315.38,900.0,4.310423179,0.816385691,True,False,1200.0,4.903391855,138.54
47,Male,Health,0.262284196,Telegram,59,9.041462793,702.83,688.43,800.0,3.293625137,1.080921242,True,False,2600.0,17.40033773,664.91
36,Female,Finance,3.005720683,Facebook,60,8.458034424,200.68,157.5,600.0,5.221496912,1.415650483,False,False,400.0,11.516469934053918,102.06
29,Male,Unemployed,3.91123619,Twitter,75,8.435295882,651.68,524.9,400.0,6.774577073,0.094763195,True,False,1200.0,11.02964429,479.08
21,Other,Unemployed,1.694694067,Facebook,70,7.233992767,626.01,584.45,900.0,4.493780874,1.014784117,False,False,2200.0,27.56439175,388.6
39,Male,Finance,2.321171917,Instagram,77,6.691211061,266.47,241.86,500.0,8.368992085,1.022926094,True,False,2200.0,18.1395388,495.24413818722115
27,Female,IT,5.420518237,TikTok,55,6.439019043,664.22,611.8,900.0,7.015565027,3.0,False,False,1604.3579766536966,3.018405298,499.43
60,Female,Health,4.381403087,TikTok,67,8.727781025,646.68,563.11,600.0,4.387445951,1.734575757,False,False,800.0,5.852797648,419.42
38,Female,Unemployed,5.948565094,Facebook,53,4.638338156,657.32,544.42,400.0,7.426219904,0.069916836,False,False,200.0,9.639245039,390.85
25,Female,Education,5.19034858,Telegram,58,5.498698534,427.96,466.47,500.0,5.707971624,0.26622661,False,False,1700.0,7.923109947,409.5
64,Male,Education,2.434525245,Twitter,37,8.982347997,224.33,211.93,700.0,6.14775708,1.113780544,False,False,900.0,11.516469934053918,253.52
61,Female,Student,3.106808384,Instagram,78,6.834425986,491.87,476.15,700.0,7.308031015,0.46179697,False,False,200.0,17.99427019,428.48
28,Male,Education,1.833919098,Twitter,71,6.589190045,802.28,763.89,800.0,8.318301681,0.957012883,False,False,300.0,11.516469934053918,856.1
64,Male,Education,4.644430805,TikTok,64,11.2253846,485.7,407.57,1000.0,6.966429739,1.315635763,False,False,700.0,9.330250581,454.92
